station_id,station_name,new_station_name,region,province,city,barangay,date_established,date_last_updated,island_group,latitude_degrees,latitude_minutes,latitude_seconds,longitude_degrees,longitude_minutes,longitude_seconds,horizontal_coords_source,horizontal_date_entry,horizontal_datum,horizontal_reference,elevation_horizontal_datum,horizontal_authority,horizontal_order,horizontal_date_computed,horizontal_fix,elevation,ellipsoidal_height,elevation_date_entry,elevation_datum,elevation_established_datum,elevation_authority,elevation_order,elevation_date_computed,elevation_fix,mark_status,mark_type,mark_const,authority,wgs84ND,wgs84NM,wgs84NS,wgs84ED,wgs84EM,wgs84ES,ellipz,image,inscription,description,encoder,ucode,latitude,longitude,date_updated,bm_plus,accuracy_class,lon,lat,elevation_alt,latitude_decimal,longitude_decimal,status_tag,epoch
,MM-758 (GM-43M),0,NCR,NCR - FOURTH DISTRICT,TAGUIG CITY,HAGONOY,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,4.0076,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-758(GM-43M) in Metro Manila, City of Taguig, Brgy. Hagonoy. Station is located at the top of a 1m x 1m footing of an Electric Post situated at the W side of M.L. Quezon Ave. The station is 15m SW from a ""Km.17"" post and about 50m NE of Tinga Elementary School. Station mark is a 3 in. copper nail centered and embedded on a 15cm x 15cm concrete putty with inscription GM-43M 2001 NAMRIA.",Mary,119327,14.51345,121.070336111111,02/10/2025 1:41:30 PM,0.010833,2 CM FROM MANILA MSL,121 4 13.21,14 30 48.42,0,,,0,2023
,MM-872 (BM-1),0,NCR,NCR - FOURTH DISTRICT,MUNTINLUPA,ALABANG,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,27,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-872 (BM-1) is in Metro Manila, City of Muntilupa, Brgy. Alabang. Station is located at the gutter of the sidewalk along Alabang-Zapote road corner Filinvest Avenue and infront Phoenix Gasoline Station. Mark is 3 inches concrete nail centered and embedded on 20 x 20 cm cement putty inscription ""BM-1""",Melchor Degollado Jr,119346,14.4231222222222,121.036425,01/25/2024 1:22:00 PM,0.0,,121 2 11.13,14 25 23.24,0,,,0,2023
,MM-873 (TBM-35),0,NCR,NCR - FOURTH DISTRICT,LAS PIÑAS,PAMPLONA UNO,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,24,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-873 (TBM-35) is in the Metro Manila, City of Las Piñas, Brgy. Pamplona Uno. Station is located at the street light post along Alabang-Zapote road, near South Paws Animal Clinic and across JB Color Sales Paint Center. Mark is a head metal bolt of street light.",Melchor Degollado Jr,119347,14.4599222222222,120.969861111111,01/25/2024 2:41:18 PM,0.0,,120 58 11.50,14 27 35.72,0,,,0,2023
,MM-878 (MK-73),0,NCR,NCR - FOURTH DISTRICT,TAGUIG CITY,BAGUMBAYAN,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,27,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-878(MK-73) in Metro Manila, City of Taguig, Brgy. Bagumbayan. Station is located at the southwest of the Mauling Bridge. Station mark is a 3 in. concrete nail centered and embedded on a 15 cm x 15 cm cement putty with inscription ""MK-73 2000"".",Melchor Degollado Jr,119349,14.4850138888889,121.060619444444,01/25/2024 2:44:46 PM,0.0,,121 3 38.23,14 29 6.05,0,,,0,2023
,MM-879 (IBM-03),0,NCR,NCR - FOURTH DISTRICT,TAGUIG CITY,BAGUMBAYAN,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-879(IBM-03) in Metro Manila, City of Taguig, Brgy. Bagumbayan. Station is located along the A. Bunye road going to Sucat, and approximately 50 meters Northeast of Sta Theresa Elementary School and 10 meters of Bagumabayan Fire Station. Station mark is a 3 in. copper nail centered and embedded on a 20 cm x 20 cm cement putty with inscription ""DPWH IBM-03 2022"".",Melchor Degollado Jr,119350,14.4850138888889,121.060619444444,01/25/2024 2:46:25 PM,0.0,,121 3 38.23,14 29 6.05,0,,,0,2023
,MM-877 (GPS-01),0,NCR,NCR - FOURTH DISTRICT,TAGUIG CITY,LOWER BICUTAN,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-877 (GPS-01) in Metro Manila, City of Taguig, Brgy. Lower Bicutan. Station is located at the center island of C-6 Road and intersection going to Brgy Lower Bicutan Hall and Lake Shore. Station mark is a 3 in. copper nail centered and embedded on a 20 cm x 20cm cement putty with inscription ""GPS-01 2020""",Melchor Degollado Jr,119357,14.4885,121.062430555556,01/29/2024 8:18:58 AM,0.0,,121 3 44.75,14 29 18.60,0,,,0,2023
,MM-885 (S-25),0,NCR,NCR - FOURTH DISTRICT,MUNTINLUPA,SUCAT,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-885(S-25) is in Metro Manila, City of Muntilupa, Brgy. Sucat. Station is located along Meralco road, its in the sidewalk on the top of concrete pavement and beside the KM post 0020. Mark is 3 inches copper nail centered and embedded on 40 x 40 cm cement putty inscription ""FCMC PSFS S-25 2021"".",Melchor Degollado Jr,119358,14.4523638888889,121.050588888889,01/29/2024 8:21:45 AM,0.0,,121 3 2.12,14 27 8.51,0,,,0,2023
,MM-886 (ERO-09A),0,NCR,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,SUCAT,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-886(ERO-09A) is in Metro Manila, City of Muntilupa, Brgy. Sucat. Station is located along Meralco road, Its on the top of retaining wall and approximately 90 meters east of Sucat Police Station. Mark is 3 inches copper nail centered and embedded on 20 x 20 cm cement putty inscription ""FCMC PSFS ERO-09A 2020"".",Melchor Degollado Jr,119359,14.4523638888889,121.050588888889,01/29/2024 8:24:46 AM,0.0,,121 3 2.12,14 27 8.51,0,,,0,2023
,MM-887 (TBM-37),0,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,SAN MARTIN DE PORRES,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,28,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-887 is in Metro Manila, City of Parañaque, Brgy. San Martin De Porres Station is located the light post steel bolt and infront the gate of Villa Pag Asa Subdivision beside the waiting shed. Mark is metal bolt of light post.",Melchor Degollado Jr,119360,14.4620527777778,121.04545,01/29/2024 8:27:00 AM,0.0,,121 2 43.62,14 27 43.39,0,,,0,2023
,MM-890 (S16-7),0,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,SAN MARTIN DE PORRES,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-890(S16-7) in Metromanila, City of Parañaque, Brgy. San Martin De Porres. Station is along East Service road going to Bicutan, and located on the sidewalk of concrete pavement and across Prudential Intertrade Philippines INC.. Mark is 4 inches copper nail, centered and embedded on 15 x 15 cm cement putty with the inscription ""NSRP S16-7 JDT 2018""",Melchor Degollado Jr,119361,14.4922888888889,121.043288888889,01/29/2024 8:28:13 AM,0.0,,121 2 35.84,14 29 32.24,0,,,0,2023
,MM-891 (S16-3),0,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,SAN MARTIN DE PORRES,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-891(S16-3) in Metromanila, City of Parañaque, Brgy. San Martin De Porres. Station is along East Service road going to Bicutan, and located on the sidewalk of concrete pavement and approximately 70 meters away from F3 Construction Supply. Mark is 4 inches copper nail, centered and embedded on 15 x 15 cm cement putty with the inscription ""NSRP S16-3 JDT 2018""",Aila Leana Sampana,119362,14.5000027777778,121.039130555556,03/18/2024 11:04:10 AM,0.0,,121 2 20.87,14 30 0.01,0,,,0,2023
,MM-892 (BM-4),0,NCR,NCR - FOURTH DISTRICT,TAGUIG CITY,WESTERN BICUTAN,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-892 (BM-4) in Metro Manila, City of Taguig, Brgy. Western Bicutan. Station is located at the center island of East Service Road going to Sucat, and infront of Sto Nino Jeep Terminal beside the TaguigPateros District Hospital. Station mark is a 3 in. copper nail centered and embedded on a 15cm x 15cm cement putty with inscription ""BM-4 2022""",Melchor Degollado Jr,119363,14.5113333333333,121.033561111111,01/29/2024 8:33:38 AM,0.0,,121 2 0.82,14 30 40.80,0,,,0,2023
,MM-893 (BBM-101),0,NCR,NCR - FOURTH DISTRICT,TAGUIG CITY,SAN ISIDRO,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-893 (BBM-101) is in Metro Manila, City of Taguig, Brgy. San Isidro/ Wawa. It is located along M. L. Quezon Ave. Established beside the concrete post of the green gate near the entrance gate of the Church of Jesus Christ of the Latter-Dayaand acroos the pedestrian entrance gate in between Eusebio Santos Elem. School and Taguig Sience High School. Mark is a head of 4""inches copper nail centered of concrete monument of 30 x 30 x 40 cm with inscription""BBM-101""",Melchor Degollado Jr,119364,14.5202,121.073902777778,01/29/2024 8:35:53 AM,0.0,,121 4 26.05,14 31 12.72,0,,,0,2023
,MM-894 (RCT-54),0,NCR,NCR - FOURTH DISTRICT,PATEROS,SAN ROQUE,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,27,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-894 (RCT-54) is in the Metromanila, Municipality of Pateros, Barangay San Roque. Station is located at the junction Bagong calzada road and Almeda street , Its on top of the concrete pavement beside the center island. Mark is a head of 3""concrete nail set at the center of a 202 x 20 cm cement putty with inscription ""RCT-54 TAGUIG""",Melchor Degollado Jr,119365,14.5403027777778,121.067361111111,01/29/2024 9:00:56 AM,0.0,,121 4 2.50,14 32 25.09,0,,,0,2023
,MM-895(TBM-40),0,NCR,NCR - FOURTH DISTRICT,PATEROS,MAGTANGGOL,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,28,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-895 (TBM-40) is in the Metro Manila, Municipality of Pateros, Brgy. Magtanggol. Station is located M. Almeda Street beside the gate of House no. 185, It is a metal bolt Southwest of the base post of street light. Mark is a metal bolt screw.",Melchor Degollado Jr,119366,14.5467111111111,121.069919444444,01/29/2024 9:43:34 AM,0.0,,121 4 11.71,14 32 48.16,0,,,0,2023
,MM-897,0,NCR,NCR - SECOND DISTRICT,CITY OF PASIG,BAMBANG,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,23,10,NAMRIA,0,0,0,0,0,0,0,,,"MM-897 is in the Metro Manila, City of Pasig, Brgy. Bambang. Station is located at the Bambang Bridge. Mark is the head of a 4 in. stainless bolt screw ""No Inscription""",Melchor Degollado Jr,119367,14.5541222222222,121.076211111111,01/29/2024 9:57:24 AM,0.0,,121 4 34.36,14 33 14.84,0,,,0,2023
,MMA-124 (MMA-3003),0,NCR,NCR - FOURTH DISTRICT,TAGUIG CITY,USUSAN,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3003(MMA-124) in Metro Manila, City of Taguig, Brgy. Ususan. The station is located at the north side, west end of Commando Bridge approx. 400m going north from Taguig Town Hall leading to Bases Conversion Development Authority (BCDA) or C-5. The bridge is along C.P. Garcia Avenue and can be reached when going north along General Luna St. from the Taguig Town Hall. Mark is the head of 4"" copper nail embedded on a 25cm x 25cm cement putty with inscriptions ""MMA-3003, 2005, LMS-NCR""",Aila Leana Sampana,119368,14.5316972222222,121.06835,11/20/2024 10:02:10 AM,0.0,,121 4 6.06,14 31 54.11,0,,,0,2023
,MMA-3337,0,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,SAN ISIDRO,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3337 in Metromanila, City of Parañaque, Brgy. San Isidro. Station is located at the top of ruin traffic light post, along Dr. A. Santos Avenue intersection N. Lopez Avenue near the foot bridge. Mark is 4 inches copper nail, centered and embedded on 20 x 20 cm cement putty with the inscription ""MMA-3337; 2010; LMS-NCR;""",Melchor Degollado Jr,119377,14.4684194444444,121.011841666667,01/29/2024 1:46:31 PM,0.0,,121 0 42.63,14 28 6.31,0,,,0,2023
,MMA-3377,0,NCR,NCR - FOURTH DISTRICT,MUNTINLUPA,CUPANG,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3377 is in Metro Manila, City of Muntinlupa, Brgy. Cupang. Station is located at the sidewalk on top the concrete pavement along M. L. Quezon Ave., before Cupang Diablo bridge and across Seaoil Gasoline Station. Mark is 3 inches copper nail centered and embedded on 20 x 20 cm cement putty inscription ""MMA-3377 2010 LMS-NCR""",Melchor Degollado Jr,119378,14.4241305555556,121.049861111111,01/29/2024 1:48:43 PM,0.0,,121 2 59.50,14 25 26.87,0,,,0,2023
,MMA-3381,0,NCR,NCR - SECOND DISTRICT,CITY OF PASIG,KAPASIGAN,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,23,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3381 is in the Metro Manila, City of Pasig, Brgy. Kapasigan. Station is located along C. Raymundo Avenue and intersection of Pasig Blvd Extension on the the concrete pavement of sidewalk and 10 meters soutwest of Seven Eleven . Mark is the head of a 4""inches stainless steel bolt flush on a 20 cm. x 20 cm cement putty with inscriptions ""MMA-3381 , 2010, LMS-NCR"".",Melchor Degollado Jr,119379,14.5661166666667,121.077688888889,01/29/2024 1:50:32 PM,0.0,,121 4 39.68,14 33 58.02,0,,,0,2023
,MMA-3389,0,NCR,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,ALABANG,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,23,10,NAMRIA,0,0,0,0,0,0,0,,,"This is located along Alabang - Zapote Road near Madrigal Avenue. From Alabang going to Alabang - Zapote Road, the GCP of LMS NCR MMA-3389 is located on the tip of the sidewalk in front of the Parking Lot of Alabang Town Center. The station was marked with a head of 8 mm stainless steel bolt embedded on the center of a 25 cm x 25 cm cement putty with inscriptions that read ""MMA 3389 2011 ; LMS-NCR""",Melchor Degollado Jr,119380,14.4259694444444,121.028169444444,01/29/2024 1:52:16 PM,0.0,,121 01 41.41,14 25 33.49,0,,,0,2023
,MMA-3390,0,NCR,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,ALABANG,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,4,1,23,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3390 is in the Metro Manila, City of Muntilupa, Brgy. Alabang. Station is located along Alabang going to Alabang - Zapote Road, the GCP of LMS NCR MMA-3389 is located on the sidewalk fronting Alabang Town Center just beside the access road. Markis a head of 8 mm stainless steel bolt embedded on the center of a 25 cm x 25 cm cement putty with inscriptions that read ""MMA 3390 2011 ; LMS-NCR"".",Melchor Degollado Jr,119381,14.4246694444444,121.031044444444,01/29/2024 1:53:42 PM,0.0,,121 01 51.76,14 25 28.81,0,,,0,2023
,MMA-3406,0,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,SAN ANTONIO,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,23,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3406 in Metromanila, City of Parañaque, Brgy. San Antonio. The station is located along Dr. A. Santos Avenue (Sucat Road), and infront SM sucat beside the signage of SSS. Mark is 8 mm stainless steel bolt embedded on the center of a 25 cm x 25 cm cement putty with inscriptions that read ""MMA 3406 2011 ; LMS-NCR""",Melchor Degollado Jr,119382,14.4586527777778,121.032022222222,01/29/2024 1:55:59 PM,0.0,,121 1 55.28,14 27 31.15,0,,,0,2023
,MMA-3425,0,NCR,NCR - FOURTH DISTRICT,LAS PIÑAS,TALON UNO,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,23,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3425 is in the Metro Manila, City of Las Piñas, Brgy. Talon Uno. Along the Alabang-Zapote Road and proceed to Las Piñas Commercial Complex,. The station is located on the right side of the road near URC townhomes fronting Jollibee. Marked with a head of 8 mm stainless steel bolt embedded on the center of a 25 cm x 25 cm cement putty with inscriptions that read ""MMA 3425 2011 LMS-NCR""",Melchor Degollado Jr,119383,14.51695,120.997644444444,01/29/2024 1:57:34 PM,0.0,,120 59 51.52,14 31 01.02,0,,,0,2023
,MMA-3494,0,NCR,NCR - SECOND DISTRICT,CITY OF PASIG,ROSARIO,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3494 is in the Metro Manila, City of Pasig, Brgy. Rosario. Station is located along Amang Rodriguez avenue,and its in the sidewalk before the Manggahan Bridge . Mark is the head of a 4"" copper nail set at the center of a 20 cm x 20 cm cement putty and with inscriptions ""MMA-3494 2011 LMS-NCR"".",Melchor Degollado Jr,119384,14.5971833333333,121.089869444444,01/29/2024 1:58:49 PM,0.0,,121 5 23.53,14 35 49.86,0,,,0,2023
,MMA-3537,0,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,DON GALO,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,1.8473,0,11/30/1999,1,,,1,12/28/2023,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"The station is located on the sidewalk infront of vacant lot beside the light post along Radial Road 2. It is about 10 meters north from Groovy Smile Dental Clinic, about 30 meters southeast from the intersection road of Dimatimbangan and Radial Road 2, and about 4 meters east from the centerline of the road. Mark is the head of a 4"" copper nail set flushed and centered on a cement putty with inscriptions ""MMA3537; 2011; LMS-NCR ABSD;",Dexter Alamar,119385,14.504075,120.993602777778,10/10/2024 9:42:53 AM,0.021699,2 CM FROM MSL MANILA,120 59 36.97,14 30 14.67,0,,,0,2023
,MMA-3554,0,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,SAN ISIDRO,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3554 in Metromanila, City of Parañaque, Brgy. San Isidro. The station is located on the center island along Dr. A Santos Avenue, in front of Office Warehouse and Mercury Drug. Mark is 4 inches copper nail, centered and embedded on 20 x 20 cm cement putty with the inscription ""MMA-3554; 2011; LMS-NCR"".",Melchor Degollado Jr,119386,14.4656083333333,121.017902777778,01/29/2024 2:02:11 PM,0.0,,121 1 4.45,14 27 56.19,0,,,0,2023
,MMA-3555,0,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,SAN ISIDRO,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3555 in Metromanila, City of Parañaque, Brgy. San Isidro. Station is located at the center island of Dr. A Santos Ave., about 20 meters southeast from the intersection of Lombos St., and about 20 meters front of Seven Eleven store. Mark is 4 inches copper nail, centered and embedded on 20 x 20 cm cement putty with the inscription ""MMA-3555; 2011; LMS-NCR; ABSD"".",Melchor Degollado Jr,119387,14.4741833333333,121.002427777778,01/29/2024 2:03:20 PM,0.0,,121 0 8.74,14 28 27.06,0,,,0,2023
,MMA-3561,0,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,B. F. HOMES,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,31.7185,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3561 in Metromanila, City of Parañaque, Brgy. B.f. Homes. The station is located between Shell and Loyola Memorial Chapel. Mark is 4 inches copper nail, centered and embedded on 20 x 20 cm cement block with the inscription ""MMA-3561;LMS-NCR;ABSD;2011""",TIM,119388,14.4558416666667,121.037430555556,01/21/2025 11:35:42 AM,0.02199,2 CM,121 2 14.75,14 27 21.03,0,,,0,2023
,MMA-3562,0,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,B.F HOMES,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,32.6163,0,11/30/1999,1,,,1,11/30/1999,4,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3561 in Metromanila, City of Parañaque, Brgy. B.f. Homes. The station is located in the center island infront the Phoenix Gasoline Station and Loyola Memorial Park. Mark is 4 inches copper nail, centered and embedded on 20 x 20 cm cement block with the inscription ""MMA-3562;LMS-NCR;ABSD;2011""",TIM,119389,14.4556694444444,121.038680555556,01/21/2025 11:36:19 AM,0.02188,2 CM,121 2 19.25,14 27 20.41,0,,,0,2023
,MMA-3565,0,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,TAMBO,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,2.9173,0,11/30/1999,1,,,1,12/28/2023,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3565 in Metromanila, City of Parañaque, Brgy. Tambo. The station is located on the sidewalk infront of ""Faith Baptist Church"" and approximately 30m away from Petron. Mark is the head of a 4"" copper nail set flushed and centered on a cement putty with inscription ""MMA-3565; 2011; LMS NCR; ABSD"".",TIM,119390,14.5123777777778,120.995536111111,10/11/2024 7:58:16 AM,0.021269,2 CM FROM MSL MANILA,120 59 43.93,14 30 44.56,0,,,0,2023
,MMA-3570,0,NCR,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,SAN DIONISIO,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,18,10,NAMRIA,0,0,0,0,0,0,0,,,"MMA-3570 is located at Brgy. San Dionisio, Parañaque. The station is located beside a lamp post and Parañaque Traffic Satellite base/post near Jollibee fastfood. Mark is the head of a 4"" copper nail set flushed and centered in a cement puty with inscriptions ""MMA-3570, 2011, LMS-NCR, ABSD"".",Melchor Degollado Jr,119391,14.4919916666667,120.9879,01/29/2024 2:09:00 PM,0.0,,120 59 16.44,14 29 31.17,0,,,0,2023
,MMA-3933,0,NCR,NCR - FOURTH DISTRICT,LAS PIÑAS,PAMPLONA TRES,11/30/1999,11/30/1999,LUZON,0,0,0,0,0,0,,11/30/1999,0,,,,0,11/30/1999,0,0.0,0,11/30/1999,1,,,1,11/30/1999,1,1,23,10,NAMRIA,0,0,0,0,0,0,0,,,"The station is located at the concrete sidewalk infront of Mitsubihi Motors about 5 meters SW between AMA St., and Alabang-Zapote road, and 20 meters SW from University of Perpetual Help. Station mark is the head of 8mm. stainless bolt flushed in a 20cm. x 20cm. cement putty with inscription 'MMA-3933; 2011; LMS-NCR, FLS.""",Melchor Degollado Jr,119393,14.4480444444444,120.984730555556,01/29/2024 2:12:40 PM,0.0,,120 59 05.03,14 26 52.96,0,,,0,2023
